"Data Source","World Development Indicators",

"Last Updated Date","2025-10-07",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024",
"Senegal","SEN","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","23","23.645","24.303","24.973","25.657","26.351","27.057","27.776","28.507","29.247","30","30.72","31.451","32.189","32.937","33.693","34.372","34.718","35.067","35.417","35.769","36.122","36.476","36.832","37.191","37.549","37.909","38.271","38.613","38.755","38.896","39.038","39.18","39.321","39.464","39.606","39.749","39.891","40.034","40.177","40.32","40.464","40.607","40.898","41.306","41.714","42.124","42.535","42.947","43.359","43.773","44.188","44.603","45.019","45.436","45.862","46.296","46.74","47.192","47.653","48.122","48.6","49.086","49.579","50.08",
"Singapore","SGP","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100",
"Solomon Islands","SLB","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","5.768","6.038","6.321","6.616","6.924","7.245","7.579","7.928","8.292","8.67","8.917","8.958","8.999","9.041","9.083","9.125","9.271","9.583","9.904","10.235","10.576","10.927","11.288","11.659","12.041","12.433","12.837","13.111","13.298","13.486","13.677","13.87","14.065","14.262","14.462","14.664","14.869","15.076","15.285","15.496","15.813","16.201","16.597","17.001","17.413","17.832","18.259","18.694","19.138","19.589","20.048","20.508","20.97","21.433","21.896","22.36","22.823","23.286","23.749","24.21","24.67","25.128","25.584","26.037","26.488",
"Sierra Leone","SLE","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","17.352","17.903","18.467","19.06","19.712","20.379","21.064","21.765","22.484","23.218","23.969","24.737","25.522","26.321","27.137","27.729","28.14","28.554","28.972","29.394","29.819","30.248","30.68","31.115","31.555","31.997","32.325","32.555","32.787","33.019","33.252","33.485","33.72","33.955","34.192","34.429","34.667","34.905","35.144","35.384","35.626","35.867","36.109","36.352","36.596","36.919","37.303","37.689","38.077","38.466","38.856","39.248","39.642","40.036","40.432","40.829","41.228","41.636","42.055","42.484","42.923","43.372","43.831","44.3","44.779",
"El Salvador","SLV","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","38.354","38.527","38.628","38.729","38.83","38.931","39.033","39.134","39.236","39.337","39.439","39.544","40.043","40.543","41.046","41.551","42.058","42.565","43.075","43.586","44.099","44.612","45.127","45.642","46.16","46.677","47.195","47.714","48.234","48.754","49.274","49.794","50.315","51.417","52.704","53.988","55.268","56.537","57.8","58.357","58.912","59.464","60.014","60.561","61.107","61.648","62.187","62.774","63.678","64.57","65.452","66.325","67.187","68.036","68.874","69.7","70.501","71.275","72.023","72.746","73.444","74.118","74.767","75.393","75.996",
"San Marino","SMR","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","48.9","50.001","51.104","52.206","53.307","54.402","55.494","56.581","57.663","58.735","59.8","62.281","64.703","67.046","69.309","71.484","73.566","75.615","77.604","79.475","81.231","82.864","84.384","85.792","87.095","88.291","89.392","90.4","90.4","90.4","90.4","90.4","90.4","90.839","91.261","91.664","92.052","92.422","92.776","93.115","93.44","93.75","93.925","93.975","94.155","94.453","94.736","95.007","95.264","95.508","95.74","95.961","96.171","96.37","96.559","96.739","96.91","97.072","97.226","97.368","97.499","97.62","97.732","97.836","97.932",
"Somalia, Fed. Rep.","SOM","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","17.312","17.835","18.372","18.92","19.453","19.964","20.487","21.02","21.563","22.115","22.678","23.251","23.835","24.427","25.03","25.498","25.748","25.999","26.252","26.507","26.763","27.021","27.28","27.541","27.804","28.067","28.333","28.627","28.969","29.312","29.658","30.007","30.359","30.711","31.067","31.425","31.785","32.147","32.511","32.878","33.247","33.617","33.99","34.756","35.531","36.311","37.1","34.404","36.011","37.645","39.31","41","41.558","42.117","42.679","43.245","43.816","44.391","44.971","45.554","46.141","46.731","47.324","47.92","48.519",
"Serbia","SRB","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","29.064","30.052","31.062","32.091","33.14","34.202","35.282","36.377","37.488","38.609","39.744","40.749","41.341","41.933","42.53","43.128","43.729","44.33","44.934","45.539","46.146","46.703","47.112","47.521","47.932","48.341","48.751","49.161","49.573","49.982","50.393","50.756","50.981","51.204","51.428","51.651","51.875","52.098","52.322","52.545","52.769","52.992","53.215","53.437","53.661","53.883","54.105","54.328","54.55","54.772","54.993","55.215","55.356","55.469","55.583","55.696","55.81","55.942","56.092","56.26","56.446","56.651","56.873","57.113","57.371",
"Sub-Saharan Africa (excluding high income)","SSA","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","15.4813848425208","15.7969954709489","16.1227457308378","16.4698671412352","16.832571734797","17.2078124677765","17.5801054095966","17.9621103516936","18.3657030424807","18.7812064237812","19.1844959186843","19.6220189704551","20.0796013652469","20.5376129242522","20.9809109728061","21.4300430008252","21.8868266563592","22.3282862144295","22.7761534001152","23.1703412641715","23.5538752579561","24.005116262689","24.4658168765728","24.953770978415","25.4904128846872","26.0723022480159","26.6762115663484","27.2810448050972","27.8908207840065","28.4906708777797","29.0810914755114","29.5629851431548","30.0345045874746","30.4998694384327","30.9539735424693","31.3733302545455","31.7329930114237","32.1106871060958","32.5022486523755","32.8937166332944","33.2818971827896","33.742099368364","34.2145739362338","34.6887253988797","35.1668476536793","35.6615304774956","36.1524951281218","36.5944327576205","37.1125870311585","37.6338517687268","38.1629317509414","38.6992315898273","39.225860977515","39.756941744972","40.3004154379771","40.8593103499367","41.4068912264933","41.9542528601209","42.5054254418557","43.0487084912522","43.5952496876917","44.1445513751237","44.6956889472847","45.2427648866949","45.7910955791928",
"South Sudan","SSD","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","8.748","8.737","8.725","8.714","8.702","8.69","8.679","8.667","8.656","8.645","8.633","8.622","8.61","8.599","8.587","8.576","8.565","8.553","8.542","8.531","8.519","8.508","8.497","8.708","9.261","9.844","10.461","11.111","11.797","12.517","13.276","14.074","14.912","15.626","15.749","15.873","15.997","16.123","16.249","16.376","16.504","16.632","16.761","16.891","17.023","17.154","17.287","17.42","17.555","17.701","17.86","18.032","18.217","18.415","18.626","18.852","19.092","19.346","19.615","19.899","20.199","20.514","20.846","21.195","21.56",
"Sub-Saharan Africa","SSF","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","14.6341713244672","14.9402834081092","15.2560110599408","15.5914295026756","15.9415508229106","16.3035209711675","16.664404401787","17.0346784641697","17.4142915770863","17.8050972348922","18.1853325707524","18.5970565582157","19.0278655398875","19.4601523655385","19.8809929218422","20.3092326314871","20.7439255819682","21.1715949793699","21.6096332606369","22.003271072555","22.3976231726978","22.8322150128794","23.2605432935724","23.7256041565937","24.2367826702448","24.7877592279262","25.3573023712471","25.9220497768072","26.4834497025329","27.0356123072857","27.5805436606209","28.0158355468646","28.4427156706574","28.8755666932935","29.2972967250936","29.6828137180357","30.0142792577738","30.3626153188965","30.7252345340474","31.08804970872","31.4488337826416","31.8752213998274","32.3129877784381","32.7526679350894","33.1968345010602","33.6568130866309","34.1142421629526","34.5296416763426","35.0325560912001","35.5398388477217","36.0550891197715","36.5769429316826","37.0916475647346","37.6114270854122","38.1433506383947","38.6894512800178","39.2247236714653","39.7596127978553","40.2998165075392","40.8329525970643","41.3686297861541","41.9076431495083","42.4493969365686","42.9881232794007","43.5287174561879",
"Small states","SST","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","34.6104630089198","35.0294436593766","35.4704090512449","35.9242504105675","36.3897077690755","36.8461534169564","37.2956818653606","37.7166116946584","38.1528594118966","38.5922075545523","39.0266001399683","39.4768320374955","39.9610491674149","40.4315366758237","40.9712953261287","41.5201070869576","42.0680898453922","42.5835966018464","43.0885832998818","43.5600711213646","43.9936820176316","44.3093819709317","44.6571485778372","44.9260649368735","45.1968602196856","45.4917189689916","45.809792711095","46.1559226253527","46.4998477916299","46.8327835165635","47.1683911011802","47.406453008453","47.5152165357756","47.6004089120001","47.7510953182237","47.9141174431986","48.0681969443604","48.2169809136141","48.3507165354593","48.7138355108454","49.0559834774638","49.1299103590161","49.1865762132941","49.2749280136857","49.38594459278","49.4604298495372","49.5377659620456","49.6191202224966","49.7266374936188","49.8322692769701","49.9238962017502","50.005682863859","50.11169442468","50.2301369809648","50.3646436439391","50.5130046848984","50.6676584147272","50.8398892098627","51.0083743010062","51.2028404507959","51.4005017222283","51.5703651137917","51.8158557665979","52.0999076695216","52.372312805115",
"Sao Tome and Principe","STP","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","16.073","16.805","17.969","19.194","20.484","21.833","23.247","24.724","26.264","27.861","29.518","30.205","30.561","30.917","31.277","31.639","32.004","32.37","32.738","33.109","33.482","33.857","34.826","35.887","36.963","38.049","39.149","40.26","41.382","42.511","43.648","44.793","45.764","46.717","47.673","48.631","49.592","50.55","51.509","52.467","53.424","54.377","55.555","56.766","57.972","59.165","60.348","61.52","62.68","63.823","64.952","66.064","67.16","68.208","69.213","70.174","71.092","71.968","72.803","73.598","74.354","75.073","75.755","76.401","77.014",
"Suriname","SUR","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","47.26","47.297","47.335","47.372","47.341","47.109","46.877","46.644","46.412","46.18","45.948","45.716","46.76","49.087","51.421","53.749","56.064","58.346","60.597","62.803","64.96","65.035","65.11","65.184","65.259","65.334","65.408","65.483","65.557","65.632","65.706","65.78","65.854","65.928","66.002","66.076","66.15","66.223","66.297","66.371","66.444","66.517","66.591","66.664","66.737","66.682","66.615","66.547","66.479","66.412","66.344","66.276","66.208","66.14","66.089","66.056","66.04","66.041","66.06","66.095","66.149","66.219","66.307","66.411","66.533",
"Slovak Republic","SVK","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","33.464","33.953","34.714","35.483","36.26","37.043","37.833","38.63","39.435","40.243","41.057","42.009","43.064","44.122","45.187","46.257","47.331","48.405","49.482","50.56","51.638","52.31","52.777","53.244","53.711","54.176","54.641","55.105","55.568","56.03","56.491","56.78","56.719","56.659","56.598","56.537","56.476","56.416","56.355","56.294","56.233","56.163","56.013","55.863","55.713","55.563","55.412","55.261","55.111","54.96","54.685","54.42","54.28","54.14","54","53.889","53.806","53.751","53.726","53.729","53.76","53.82","53.909","54.027","54.172",
"Slovenia","SVN","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","28.204","29.107","29.934","30.776","31.631","32.497","33.376","34.266","35.169","36.081","37.004","37.972","39.058","40.153","41.259","42.374","43.499","44.627","45.762","46.901","48.045","48.941","49.102","49.263","49.424","49.584","49.746","49.907","50.068","50.229","50.39","50.517","50.543","50.569","50.596","50.622","50.649","50.675","50.701","50.728","50.754","50.78","50.857","51.082","51.308","51.533","51.758","51.983","52.209","52.433","52.658","52.883","53.108","53.332","53.557","53.781","54.02","54.273","54.541","54.822","55.118","55.427","55.751","56.088","56.438",
"Sweden","SWE","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","72.49","73.295","74.271","75.223","76.153","77.056","77.914","78.727","79.519","80.287","81.034","81.563","81.886","82.203","82.517","82.73","82.802","82.873","82.944","83.016","83.087","83.1","83.1","83.1","83.1","83.1","83.1","83.1","83.1","83.1","83.1","83.204","83.361","83.516","83.671","83.824","83.914","83.942","83.97","83.998","84.026","84.071","84.133","84.196","84.258","84.319","84.43","84.588","84.746","84.902","85.056","85.297","85.62","85.936","86.247","86.553","86.852","87.146","87.431","87.708","87.977","88.238","88.492","88.738","88.976",
"Eswatini","SWZ","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","3.913","4.335","4.8","5.312","5.876","6.494","7.157","7.729","8.344","9.001","9.705","10.458","11.264","12.12","13.033","14.004","15.037","15.474","15.803","16.137","16.478","16.824","17.176","17.533","17.897","18.266","18.641","19.022","19.41","19.803","20.202","20.607","21.018","21.434","21.857","22.286","22.722","23.081","22.949","22.817","22.686","22.555","22.425","22.296","22.166","22.038","21.91","21.829","22.045","22.262","22.48","22.7","22.849","22.999","23.149","23.3","23.459","23.625","23.799","23.981","24.171","24.369","24.576","24.79","25.013",
"Sint Maarten (Dutch part)","SXM","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100",
"Seychelles","SYC","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","27.673","28.717","29.786","30.877","31.991","33.123","34.277","35.449","36.641","37.846","39.068","40.337","41.802","43.277","44.767","46.266","47.774","49.282","49.396","49.381","49.366","49.352","49.337","49.322","49.307","49.292","49.277","49.262","49.247","49.25","49.27","49.307","49.362","49.435","49.525","49.633","49.758","49.901","50.061","50.238","50.433","50.646","50.876","51.123","51.388","51.67","51.969","52.285","52.619","52.969","53.336","53.72","54.12","54.537","54.969","55.4","55.831","56.261","56.691","57.119","57.546","57.972","58.396","58.82","59.242",
"Syrian Arab Republic","SYR","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","36.807","37.399","38.044","38.694","39.349","40.006","40.667","41.332","42.001","42.671","43.345","43.751","44.078","44.405","44.733","45.061","45.39","45.718","46.048","46.377","46.708","47.038","47.268","47.476","47.684","47.891","48.099","48.307","48.515","48.723","48.931","49.139","49.347","49.555","49.764","50.104","50.473","50.841","51.21","51.578","51.947","52.314","52.682","53.049","53.417","53.782","54.146","54.511","54.875","55.237","55.6","54.58","53.555","52.529","51.5","52.168","52.835","53.5","54.162","54.821","55.475","56.124","56.769","57.409","58.044",
"Turks and Caicos Islands","TCA","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","47.679","48.021","48.364","48.706","49.049","49.392","49.734","50.077","50.42","50.763","51.106","51.487","51.882","52.275","52.669","53.063","53.456","53.848","54.24","54.632","55.259","57.358","59.435","61.478","63.484","65.439","67.345","69.197","70.99","72.716","74.343","75.537","76.694","77.81","78.888","79.928","80.93","81.89","82.814","83.7","84.55","85.362","86.007","86.608","87.188","87.745","88.281","88.797","89.294","89.77","90.228","90.668","91.09","91.483","91.851","92.195","92.517","92.817","93.098","93.36","93.605","93.834","94.047","94.247","94.433",
"Chad","TCD","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","6.695","6.962","7.239","7.527","7.877","8.406","8.968","9.564","10.196","10.862","11.568","12.313","13.1","13.882","14.704","15.566","16.47","17.413","18.4","18.592","18.787","18.982","19.179","19.377","19.578","19.779","19.983","20.187","20.394","20.602","20.811","21.023","21.235","21.408","21.44","21.473","21.506","21.538","21.571","21.604","21.637","21.67","21.702","21.735","21.768","21.801","21.834","21.868","21.901","21.934","21.985","22.054","22.142","22.248","22.372","22.515","22.677","22.858","23.059","23.279","23.52","23.781","24.063","24.366","24.691",
"East Asia & Pacific (IDA & IBRD countries)","TEA","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","16.6438605763889","17.1027287583423","17.5647523599008","18.0318970777922","18.5068549798618","18.423013398655","18.3704373900089","18.3557700669283","18.3425127770105","18.3303033301886","18.3230983081358","18.3456235767992","18.3879949392372","18.5177692485767","18.7258803390259","18.7845681588027","18.951314312685","19.1233757249093","19.5348236268428","20.1921346200697","20.8790546052439","21.5956152534053","22.327237094669","22.9601803270469","23.6110531268178","24.2718180758697","24.9428173242046","25.6264224813578","26.3237973389746","27.0332785601355","27.7552941349116","28.5419722933589","29.3516073171413","30.1738145832955","31.0089317356348","31.8568563803238","32.7211269389981","33.5949730539647","34.4847616674982","35.3891170960049","36.3175227418132","37.3590499504852","38.4808627983776","39.6148030399397","40.7597478212709","41.9092131668666","43.0310771581234","44.1374284035844","45.2481560988525","46.3601323263502","47.4745186343923","48.5240493742081","49.547645689144","50.5648235001956","51.5790439600646","52.5880415202357","53.5925053714926","54.5887621075747","55.5614585448153","56.5071002716161","57.4239114272433","58.3126038346384","59.1757435746239","60.0098852351415","60.8184186324706",
"Europe & Central Asia (IDA & IBRD countries)","TEC","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","45.0170741485597","45.7548531601463","46.4696119718955","47.1849720445399","47.9007962764501","48.6289595219177","49.3385345376107","50.0357043657333","50.7340116700696","51.4282759014757","52.1158530133359","52.779901376171","53.4284913992824","54.0732758169855","54.7121996546498","55.327649515485","55.9235135363161","56.5086227217186","57.0959319803625","57.6058933758602","58.0260472920754","58.5463722012969","59.097529758","59.645876106389","60.2025288243014","60.7434801796998","61.2380465602347","61.7091269674271","62.1782088893989","62.5159056467515","62.7093798549351","62.860867813454","62.9610022181528","63.0372390272076","63.1093119376969","63.1806138940417","63.2439767741358","63.313032637419","63.3905913772922","63.4712767633702","63.561740048542","63.6750137137482","63.8085359530661","63.9584883645413","64.1167990826192","64.2792705525898","64.4441869181253","64.6132975111846","64.7910470567355","64.9652673388568","65.1362336538206","65.2896834847151","65.4208965118103","65.5493192956304","65.6821834722408","65.8203157701268","65.9672037692398","66.1211888619255","66.2842724108461","66.4578157383552","66.6377675914124","66.8270365388467","67.0058080559943","67.1812944997938","67.3900474271569",
"Togo","TGO","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","10.098","10.94","11.844","12.811","13.847","14.95","16.125","17.374","18.7","20.098","21.28","21.602","21.929","22.258","22.591","22.927","23.268","23.611","23.958","24.308","24.663","25.02","25.391","25.778","26.169","26.562","26.96","27.362","27.768","28.176","28.589","29.005","29.425","29.848","30.275","30.705","31.139","31.576","32.016","32.46","32.907","33.356","33.809","34.265","34.724","35.185","35.649","36.116","36.587","37.058","37.533","38.032","38.546","39.061","39.579","40.1","40.628","41.162","41.702","42.248","42.8","43.358","43.921","44.49","45.064",
"Thailand","THA","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","19.672","19.781","19.89","20","20.11","20.221","20.332","20.444","20.556","20.668","20.889","21.442","22.006","22.579","23.164","23.758","24.365","24.98","25.606","26.242","26.791","27.049","27.308","27.569","27.832","28.095","28.361","28.628","28.897","29.167","29.424","29.593","29.763","29.934","30.105","30.276","30.449","30.622","30.795","30.969","31.386","32.548","33.734","34.941","36.169","37.411","38.673","39.95","41.242","42.543","43.856","44.698","45.445","46.193","46.943","47.694","48.448","49.2","49.949","50.692","51.43","52.163","52.889","53.608","54.32",
"Tajikistan","TJK","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","33.168","33.56","33.955","34.351","34.751","35.152","35.555","35.96","36.368","36.777","36.876","36.607","36.337","36.07","35.802","35.536","35.27","35.006","34.743","34.502","34.289","34.078","33.866","33.655","33.445","33.235","33.026","32.818","32.61","32.231","31.658","31.09","30.527","29.972","29.421","28.877","28.338","27.806","27.28","26.76","26.501","26.503","26.505","26.507","26.508","26.51","26.512","26.514","26.516","26.518","26.52","26.521","26.545","26.589","26.655","26.742","26.851","26.982","27.134","27.309","27.506","27.726","27.968","28.234","28.523",
"Turkmenistan","TKM","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","46.412","46.557","46.702","46.848","46.993","47.139","47.284","47.43","47.575","47.721","47.78","47.735","47.691","47.646","47.602","47.557","47.513","47.469","47.424","47.299","47.078","46.858","46.637","46.417","46.196","45.976","45.757","45.537","45.317","45.16","45.075","44.99","44.904","44.819","44.734","44.794","45.018","45.241","45.465","45.689","45.913","46.137","46.362","46.587","46.812","47.052","47.308","47.581","47.868","48.172","48.491","48.825","49.175","49.541","49.921","50.317","50.728","51.153","51.593","52.048","52.516","52.998","53.494","54.003","54.524",
"Latin America & the Caribbean (IDA & IBRD countries)","TLA","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","49.1779196146547","49.9970831559654","50.8281773904435","51.6618964192332","52.5000134907697","53.2800303313409","54.0589298853168","54.8364777203567","55.6145400955409","56.387861046627","57.1560145195456","57.9155477548957","58.664273779602","59.389283719246","60.1084280649896","60.8283112057088","61.5466291918367","62.2658983353058","62.9822106741908","63.6926819372695","64.3955388643706","65.0609645780144","65.7006158084618","66.3228599188202","66.9383255463629","67.5491059115412","68.1468466885291","68.7344556301834","69.3151169412791","69.8855479325497","70.4434757036848","70.9756683698563","71.4876626671278","71.9864917975359","72.4909304370599","72.9898527376077","73.4655161116949","73.9491730922547","74.4275153420338","74.8897253441425","75.34802028219","75.7148007535225","76.0506006118887","76.3789936703197","76.6951045149019","77.0084585404128","77.3167514313408","77.6204543475109","77.9171467954934","78.2059442308233","78.4927959794285","78.7758823910133","79.0503099536297","79.3201089434569","79.5886292750419","79.854596104089","80.1148117407706","80.3667891384065","80.607740795928","80.8468332516826","81.0901657049533","81.3334320955924","81.5750058081646","81.8143993320891","82.0533140211896",
"Timor-Leste","TLS","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","10.091","10.243","10.511","10.785","11.066","11.353","11.646","11.946","12.253","12.566","12.886","13.213","13.548","13.889","14.237","14.593","14.956","15.326","15.704","16.089","16.483","16.883","17.291","17.708","18.132","18.563","19.003","19.451","19.907","20.37","20.842","21.215","21.54","21.867","22.199","22.534","22.873","23.215","23.561","23.91","24.263","24.619","24.979","25.343","25.71","26.041","26.374","26.709","27.048","27.389","27.732","28.079","28.428","28.779","29.133","29.49","29.85","30.212","30.578","30.947","31.32","31.695","32.074","32.456","32.842",
"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)","TMN","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","28.7524985600796","29.352128549337","29.911621466127","30.4756494297509","31.0447781333267","31.6343693536486","32.1951310386274","32.7057675242253","33.2303734616614","33.7569405807772","34.2856463467762","34.8029468926447","35.3273025070315","35.8628469825224","36.3909714733238","36.9230632888889","37.450890377476","37.943978845142","38.4301145756203","38.9260014437874","39.4613145538138","40.0682312292901","40.6175308119146","41.066587415608","41.5114445586084","41.9454278575908","42.3910154195133","42.7954514205803","43.1234292750007","43.400003746961","43.6752516754811","43.94436974157","44.2185730852561","44.4569980419001","44.7025928872495","44.9415847793744","45.1701388537496","45.4055833408666","45.6517895293644","45.8883005442523","46.1467250112561","46.4077039631217","46.6156653261379","46.8196700480261","47.0753059912819","47.3624027353743","47.6412490272859","47.8957197666866","48.1345078305977","48.3712259693821","48.6173822028922","48.7988261588752","48.9887452049584","49.2527804483743","49.5400775372725","49.8457822425934","50.1272231726775","50.3861773229215","50.6387662527733","50.8890037110978","51.1342115026343","51.4038422701024","51.7147486556237","52.0311420435839","52.3351791276277",
"Tonga","TON","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","17.552","17.929","18.312","18.701","19.098","19.499","19.908","20.097","20.127","20.157","20.187","20.217","20.247","20.277","20.307","20.337","20.367","20.504","20.719","20.935","21.154","21.373","21.594","21.817","22.042","22.268","22.496","22.609","22.641","22.672","22.704","22.736","22.768","22.8","22.832","22.864","22.897","22.927","22.955","22.984","23.012","23.041","23.069","23.098","23.127","23.155","23.184","23.227","23.281","23.335","23.389","23.443","23.435","23.382","23.328","23.275","23.222","23.169","23.131","23.107","23.099","23.104","23.125","23.16","23.21",
"South Asia (IDA & IBRD)","TSA","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","16.2951712355859","16.403864897369","16.5849838382908","16.7674232617615","16.9518786467483","17.1359422454992","17.321200884358","17.508904986761","17.6985800990214","17.8909818412513","18.0906210444058","18.3293328065553","18.654357258869","18.9728501665329","19.3139023618643","19.6958965789761","20.0894749657954","20.494308953154","20.9100383237611","21.3380273562558","21.7799635954026","22.1616384605184","22.4053149378992","22.6527592168766","22.9045771838561","23.1588347487245","23.4163375396048","23.6766952448789","23.9406481431741","24.2072202988908","24.4750047820451","24.7292363353675","24.9518335687112","25.1758921326025","25.4021139739973","25.6288648344869","25.85859824817","26.0898492534948","26.3229002325186","26.5576573063564","26.7945990826071","27.0774220149628","27.4368938387587","27.7999812501733","28.1674356226398","28.536979721248","28.9094695687906","29.2856928427484","29.6655326792886","30.0474789492246","30.4324114810732","30.8209968765955","31.2204231080542","31.6362001183141","32.0556082920779","32.4847420686569","32.9244292106513","33.3760521966301","33.8381523535219","34.3092492591791","34.7891559819959","35.2793706823099","35.7853207636492","36.3076855606528","36.8396884420978",
"Sub-Saharan Africa (IDA & IBRD countries)","TSS","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","14.6341713244672","14.9402834081092","15.2560110599408","15.5914295026756","15.9415508229106","16.3035209711675","16.664404401787","17.0346784641697","17.4142915770863","17.8050972348922","18.1853325707524","18.5970565582157","19.0278655398875","19.4601523655385","19.8809929218422","20.3092326314871","20.7439255819682","21.1715949793699","21.6096332606369","22.0032710725549","22.3976231726978","22.8322150128794","23.2605432935724","23.7256041565937","24.2367826702448","24.7877592279262","25.3573023712471","25.9220497768072","26.4834497025329","27.0356123072857","27.5805436606209","28.0158355468646","28.4427156706574","28.8755666932935","29.2972967250936","29.6828137180357","30.0142792577738","30.3626153188965","30.7252345340474","31.08804970872","31.4488337826416","31.8752213998274","32.3129877784381","32.7526679350895","33.1968345010602","33.656813086631","34.1142421629526","34.5296416763426","35.0325560912001","35.5398388477217","36.0550891197715","36.5769429316825","37.0916475647346","37.6114270854122","38.1433506383947","38.6894512800178","39.2247236714653","39.7596127978553","40.2998165075392","40.8329525970643","41.3686297861541","41.9076431495083","42.4493969365686","42.9881232794007","43.5287174561879",
"Trinidad and Tobago","TTO","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","34.155","35.004","35.864","36.734","37.613","38.498","39.392","40.294","41.203","42.115","43.035","43.959","44.888","45.819","46.754","47.691","48.631","49.57","50.51","51.449","52.284","52.468","52.653","52.837","53.021","53.205","53.389","53.573","53.757","53.941","54.124","54.308","54.491","54.674","54.857","55.04","55.224","55.406","55.589","55.771","55.905","55.718","55.53","55.343","55.155","54.967","54.779","54.59","54.402","54.213","54.025","53.836","53.671","53.53","53.413","53.319","53.25","53.205","53.184","53.187","53.214","53.265","53.34","53.439","53.562",
"Tunisia","TUN","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","37.511","37.95","38.391","38.833","39.279","39.724","40.23","41.036","41.848","42.662","43.482","44.305","45.132","45.959","46.79","47.588","48.184","48.779","49.375","49.972","50.569","51.164","51.76","52.356","53.011","53.839","54.667","55.491","56.314","57.131","57.946","58.756","59.562","60.362","61.078","61.474","61.87","62.262","62.653","63.043","63.432","63.818","64.202","64.585","64.95","65.237","65.524","65.809","66.093","66.376","66.657","66.938","67.218","67.495","67.772","68.056","68.346","68.642","68.945","69.254","69.568","69.888","70.214","70.544","70.88",
"Turkiye","TUR","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","31.515","32.064","32.598","33.137","33.68","34.227","34.949","35.759","36.577","37.401","38.234","38.945","39.6","40.258","40.92","41.586","42.087","42.508","42.931","43.355","43.78","45.189","46.997","48.812","50.634","52.448","53.93","55.261","56.587","57.899","59.203","59.976","60.518","61.055","61.59","62.123","62.653","63.179","63.703","64.223","64.741","65.34","65.974","66.602","67.225","67.84","68.45","69.053","69.651","70.241","70.825","71.402","71.974","72.531","73.077","73.611","74.134","74.644","75.143","75.63","76.105","76.569","77.022","77.463","77.893",
